/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/divideby8,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 14.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/dpram_small,  0.00,  0.00,  0.00,  0.00,  0.36,  0.00, 42.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/exception,  0.05,  0.02,  0.00,  0.00,  0.00,  0.00, 18.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/expunit,  0.24,  0.17,  0.00,  0.02,  0.00,  0.45, 22.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/final_out,  0.09,  0.04,  0.00,  0.00,  0.00,  0.00, 24.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/final_out_t,  0.02,  0.02,  0.00,  0.00,  0.00,  0.00, 19.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/fixed_point_addsub,  0.08,  0.07,  0.00,  0.00,  0.00,  0.00, 27.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/float_to_int_fp16,  0.17,  0.14,  0.00,  0.00,  0.00,  0.00, 16.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/int_to_float_fp16,  0.20,  0.17,  0.00,  0.00,  0.00,  0.00, 16.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/logunit,  0.68,  0.59, <0.01,  0.16,  0.36,  0.00, 22.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/lzc,  0.04,  0.03,  0.00,  0.00,  0.00,  0.00, 10.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/mode1_max_tree,  0.73,  0.63,  0.00,  0.09,  0.00,  0.00, 42.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/mode2_sub,  0.29,  0.21,  0.00,  0.00,  0.00,  0.00, 72.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/mode3_exp,  0.92,  0.68,  0.00,  0.08,  0.00,  1.82, 66.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/mode4_adder_tree,  0.25,  0.19,  0.00,  0.07,  0.00,  0.00, 42.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/mode5_ln,  0.74,  0.59, <0.01,  0.14,  0.36,  0.00, 18.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/qadd2,  0.03,  0.03,  0.00,  0.00,  0.00,  0.00, 24.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/sub,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  5.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/sub2,  0.03, <0.01,  0.00,  0.00,  0.00,  0.00,  5.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/sub_t,  0.04, <0.01,  0.00,  0.00,  0.00,  0.00,  6.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/two_comp_t,  0.11,  0.08,  0.00,  0.00,  0.00,  0.00, 28.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_10ns_26_2_0, <0.01, <0.01,  0.00, <0.01,  0.00,  0.00,  2.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_10ns_26_2_0_MulnS_4,  0.00,  0.00,  0.00,  0.00,  0.00,  0.45, 27.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_11ns_26_2_0, <0.01, <0.01,  0.00, <0.01,  0.00,  0.00,  2.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_11ns_26_2_0_MulnS_1,  0.00,  0.00,  0.00,  0.00,  0.00,  0.45, 27.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_12ns_26_2_0, <0.01, <0.01,  0.00, <0.01,  0.00,  0.00,  2.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_12ns_26_2_0_MulnS_0,  0.00,  0.00,  0.00,  0.00,  0.00,  0.45, 28.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_13ns_26_2_0, <0.01, <0.01,  0.00, <0.01,  0.00,  0.00,  2.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_13ns_26_2_0_MulnS_2,  0.00,  0.00,  0.00,  0.00,  0.00,  0.45, 28.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_8ns_24_2_0, <0.01, <0.01,  0.00, <0.01,  0.00,  0.00,  2.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_8ns_24_2_0_MulnS_5,  0.00,  0.00,  0.00,  0.00,  0.00,  0.45, 25.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_9ns_25_2_0, <0.01, <0.01,  0.00, <0.01,  0.00,  0.00,  2.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_9ns_25_2_0_MulnS_3,  0.00,  0.00,  0.00,  0.00,  0.00,  0.45, 26.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/bnn_submodules/normalize_ap_fixed_ap_fixed_config16_0_0_0_0_0_0_0_0_0_0,  0.41,  0.15,  0.00,  0.08,  0.00,  1.82, 79.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/abs_unit_18,  0.07,  0.05,  0.00,  0.02,  0.00,  0.00, 20.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/addfxp_18_1,  0.04,  0.03,  0.00,  0.03,  0.00,  0.00, 27.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/counter_20_1,  0.08, <0.01,  0.00, <0.01,  0.00,  0.00,  8.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/dsp_signed_mac_18_13_23_32,  0.02,  0.00,  0.00,  0.00,  0.00,  0.45, 45.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/dsp_signed_mult_18x18_unit_18_18_1,  0.03,  0.00,  0.00,  0.00,  0.00,  0.91, 75.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/dsp_signed_mult_18x18_unit_18_36_0,  0.02,  0.00,  0.00,  0.00,  0.00,  0.91, 74.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/fp_rounding_unit_1_32_11,  0.09,  0.02,  0.00,  0.02,  0.00,  0.00, 29.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/fp_rounding_unit_1_37_10,  0.11,  0.03,  0.00,  0.03,  0.00,  0.00, 35.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/multfix_alt_dsp_18,  0.00,  0.00,  0.00,  0.00,  0.00,  0.91, 72.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shiftRegFIFO_2_1, <0.01,  0.00,  0.00,  0.00,  0.00,  0.00,  2.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shiftRegFIFO_5_1,  0.02,  0.00,  0.00,  0.00,  0.00,  0.00,  2.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_12, <0.01,  0.00,  0.00,  0.00,  0.00,  0.00,  2.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_18_1,  0.04,  0.00,  0.00,  0.00,  0.00,  0.00, 19.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_18_10,  0.05,  0.02,  0.06,  0.04,  0.00,  0.00, 19.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_18_14,  0.06,  0.02,  0.06,  0.04,  0.00,  0.00, 19.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_18_18,  0.08,  0.02,  0.06,  0.04,  0.00,  0.00, 19.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_18_3,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00, 19.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_18_6,  0.05,  0.02,  0.06,  0.04,  0.00,  0.00, 19.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_1_3,  0.02,  0.00,  0.00,  0.00,  0.00,  0.00,  2.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/sigmoid_core_18_18_10_32_1,  0.35,  0.23, <0.01,  0.08,  0.00,  0.45, 21.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.small_submodules/weight_buffer_18_9_1_64_2048_Wym_imag_half_0,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 81.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/clstm_like.small_submodules/weight_buffer_18_9_42_1_2688Wcxr_imag_half_0,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 81.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/FPAddSub,  0.38,  0.32,  0.00,  0.00,  0.00,  0.00, 27.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/FPAddSub_AlignShift1,  0.02,  0.01,  0.00,  0.00,  0.00,  0.00, 12.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/FPAddSub_ExecutionModule,  0.07,  0.05,  0.00,  0.00,  0.00,  0.00, 22.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/FPAddSub_NormalizeShift1,  0.05,  0.04,  0.00,  0.00,  0.00,  0.00, 19.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/FPAddSub_RoundModule,  0.06,  0.04,  0.00,  0.00,  0.00,  0.00, 20.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/FPMult_16,  0.11,  0.08,  0.00,  0.00,  0.00,  0.45, 27.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/FPMult_ExecuteModule,  0.05,  0.02,  0.00,  0.00,  0.00,  0.00, 26.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/FPMult_NormalizeModule,  0.02,  0.01,  0.00,  0.00,  0.00,  0.00, 25.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/FPMult_PrepModule,  0.02,  0.01,  0.00,  0.00,  0.00,  0.45, 35.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/FPMult_RoundModule,  0.05,  0.03,  0.00,  0.00,  0.00,  0.00, 30.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/dpram,  0.00,  0.00,  0.00,  0.00,  0.71,  0.00, 75.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/td_fused_top_Block_entry_proc_proc505,  0.05,  0.03,  0.00, <0.01,  0.00,  0.00, 19.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/td_fused_top_ap_hadd_0_full_dsp_16,  0.29,  0.24,  0.00,  0.00,  0.00,  0.00, 24.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/td_fused_top_ap_hmul_0_max_dsp_16,  0.04,  0.03,  0.00,  0.00,  0.00,  0.45, 24.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/td_fused_top_dataflow_in_loop_TOP_LOOP49028_accum1_out_0,  0.26,  0.21,  0.00,  0.04,  0.71,  0.00, 62.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/td_fused_top_dataflow_in_loop_TOP_LOOP49028_accum1_out_0_memcore,  0.02, <0.01,  0.00,  0.00,  0.36,  0.00, 29.50
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/td_fused_top_dataflow_in_loop_TOP_LOOP49028_ifmap_vec_0_0,  0.31,  0.23,  0.00,  0.03,  0.71,  0.00, 66.00
/misc/scratch/zwei1/reports/raw_designs/vtr_designs/verilog/koios/conv_layer_hls_submodules/td_fused_top_dataflow_in_loop_TOP_LOOP49028_ifmap_vec_0_0_memcore,  0.02, <0.01,  0.00,  0.00,  0.36,  0.00, 31.50
