27,raw_designs/vtr_designs/verilog/LU32PEEng_submodules/special.v.out,24,206,14,136,0,0,0,17
28,raw_designs/vtr_designs/verilog/LU32PEEng_submodules/top_ram.v.out,26,557,18,341,1,384,0,14
29,raw_designs/vtr_designs/verilog/LU32PEEng_submodules/wfifo.v.out,80,15526,23,8292,1,4096,0,67
30,raw_designs/vtr_designs/verilog/LU64PEEng.v.out,32760,660463,12389,369287,9,74576,0,26507
31,raw_designs/vtr_designs/verilog/LU64PEEng_submodules/DataTransferUnit.v.out,489,48287,158,32520,4,8592,0,431
32,raw_designs/vtr_designs/verilog/LU64PEEng_submodules/LU.v.out,31989,599113,12133,324929,5,65984,0,25856
33,raw_designs/vtr_designs/verilog/LU64PEEng_submodules/LUControl.v.out,520,13346,214,10698,0,0,0,503
34,raw_designs/vtr_designs/verilog/LU64PEEng_submodules/MarshallerController.v.out,232,1720,49,496,0,0,0,217
35,raw_designs/vtr_designs/verilog/LU64PEEng_submodules/addr_fifo.v.out,45,221,22,101,1,32,0,33
50,raw_designs/vtr_designs/verilog/LU64PEEng_submodules/ram.v.out,28,33077,20,20773,1,16384,0,14
54,raw_designs/vtr_designs/verilog/LU64PEEng_submodules/rfifo.v.out,138,3119,22,2593,1,256,0,157
58,raw_designs/vtr_designs/verilog/LU64PEEng_submodules/top_ram.v.out,26,569,18,349,1,448,0,14
59,raw_designs/vtr_designs/verilog/LU64PEEng_submodules/wfifo.v.out,112,30904,23,16485,1,8192,0,99
60,raw_designs/vtr_designs/verilog/LU8PEEng.v.out,5382,92774,2197,51032,9,6788,0,4357
61,raw_designs/vtr_designs/verilog/LU8PEEng_submodules/DataTransferUnit.v.out,349,8392,158,5356,4,1412,0,263
62,raw_designs/vtr_designs/verilog/LU8PEEng_submodules/LU.v.out,4751,81041,1941,43539,5,5376,0,3874
63,raw_designs/vtr_designs/verilog/LU8PEEng_submodules/LUControl.v.out,450,3829,214,2097,0,0,0,433
64,raw_designs/vtr_designs/verilog/LU8PEEng_submodules/MarshallerController.v.out,232,1660,49,457,0,0,0,217
65,raw_designs/vtr_designs/verilog/LU8PEEng_submodules/addr_fifo.v.out,45,176,22,74,1,20,0,33
71,raw_designs/vtr_designs/verilog/LU8PEEng_submodules/fpmul.v.out,343,4097,157,1978,0,0,0,237
75,raw_designs/vtr_designs/verilog/LU8PEEng_submodules/mult_add.v.out,479,5778,178,2483,0,0,0,387
80,raw_designs/vtr_designs/verilog/LU8PEEng_submodules/ram.v.out,28,4163,20,2617,1,1280,0,14
84,raw_designs/vtr_designs/verilog/LU8PEEng_submodules/rfifo.v.out,54,1237,22,798,1,256,0,45
88,raw_designs/vtr_designs/verilog/LU8PEEng_submodules/top_ram.v.out,26,533,18,325,1,256,0,14
89,raw_designs/vtr_designs/verilog/LU8PEEng_submodules/wfifo.v.out,56,3990,23,2146,1,1024,0,43
90,raw_designs/vtr_designs/verilog/and_latch.v.out,5,5,4,4,0,0,0,2
91,raw_designs/vtr_designs/verilog/arm_core.v.out,3357,42040,1102,20390,16,305152,0,2878
92,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_alu.v.out,56,786,27,477,0,0,0,41
93,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_barrel_shift.v.out,262,5493,38,597,0,0,0,240
94,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_coprocessor.v.out,37,336,19,287,0,0,0,26
95,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_dcache.v.out,332,7138,116,3450,8,152576,0,295
96,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_decode.v.out,1092,5245,207,1104,0,0,0,1063
97,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_execute.v.out,994,14516,317,5031,0,0,0,844
98,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_fetch.v.out,325,6020,120,3209,8,152576,0,278
99,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_icache.v.out,206,5275,92,2710,8,152576,0,176
100,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_mem.v.out,498,8174,171,4252,8,152576,0,436
101,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_multiply.v.out,46,665,21,425,0,0,0,37
102,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_register_bank.v.out,314,5009,91,2012,0,0,0,280
103,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_shifter_full.v.out,210,4632,11,209,0,0,0,204
104,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_shifter_quick.v.out,34,680,11,209,0,0,0,28
105,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_wishbone.v.out,283,5955,141,4714,0,0,0,223
106,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_wishbone_buf.v.out,71,1211,32,980,0,0,0,62
107,raw_designs/vtr_designs/verilog/arm_core_submodules/a25_write_back.v.out,12,166,12,166,0,0,0,3
108,raw_designs/vtr_designs/verilog/arm_core_submodules/single_port_ram_128_8.v.out,9,658,5,266,1,32768,0,6
109,raw_designs/vtr_designs/verilog/arm_core_submodules/single_port_ram_21_8.v.out,9,123,5,52,1,5376,0,6
110,raw_designs/vtr_designs/verilog/bgm.v.out,53143,115194,6303,54923,0,0,0,50892
111,raw_designs/vtr_designs/verilog/bgm_submodules/add_sub27.v.out,7,139,5,83,0,0,0,3
112,raw_designs/vtr_designs/verilog/bgm_submodules/b_left_shifter.v.out,150,296,3,102,0,0,0,148
113,raw_designs/vtr_designs/verilog/bgm_submodules/b_left_shifter_new.v.out,174,344,3,118,0,0,0,172
115,raw_designs/vtr_designs/verilog/bgm_submodules/b_right_shifter_new.v.out,87,169,3,59,0,0,0,85
117,raw_designs/vtr_designs/verilog/bgm_submodules/except.v.out,61,179,31,149,0,0,0,52
118,raw_designs/vtr_designs/verilog/bgm_submodules/fpu_add.v.out,2711,5795,314,2749,0,0,0,2599
119,raw_designs/vtr_designs/verilog/bgm_submodules/fpu_mul.v.out,2603,5491,306,2504,0,0,0,2499
120,raw_designs/vtr_designs/verilog/bgm_submodules/mul_r2.v.out,6,193,5,145,0,0,0,3
121,raw_designs/vtr_designs/verilog/bgm_submodules/post_norm.v.out,2303,4074,145,1377,0,0,0,2268
122,raw_designs/vtr_designs/verilog/bgm_submodules/pre_norm.v.out,237,749,55,541,0,0,0,219
123,raw_designs/vtr_designs/verilog/bgm_submodules/pre_norm_fmul.v.out,82,349,34,227,0,0,0,75
124,raw_designs/vtr_designs/verilog/bgm_submodules/pri_encoder.v.out,1371,1663,3,60,0,0,0,1369
125,raw_designs/vtr_designs/verilog/blob_merge.v.out,1797,9110,161,2085,0,0,0,1768
126,raw_designs/vtr_designs/verilog/blob_merge_submodules/divider.v.out,39,422,39,422,0,0,0,24
127,raw_designs/vtr_designs/verilog/boundtop.v.out,2547,12628,715,7290,1,320,0,2137
128,raw_designs/vtr_designs/verilog/boundtop_submodules/boundcontroller.v.out,436,2161,119,1254,0,0,0,373
129,raw_designs/vtr_designs/verilog/boundtop_submodules/listhandler.v.out,443,939,44,277,0,0,0,423
130,raw_designs/vtr_designs/verilog/boundtop_submodules/onlyonecycle.v.out,24,61,8,10,0,0,0,21
131,raw_designs/vtr_designs/verilog/boundtop_submodules/rayinterface.v.out,33,153,18,128,0,0,0,24
132,raw_designs/vtr_designs/verilog/boundtop_submodules/resultcounter.v.out,15,52,9,15,0,0,0,10
133,raw_designs/vtr_designs/verilog/boundtop_submodules/resultinterface.v.out,73,574,40,535,0,0,0,69
134,raw_designs/vtr_designs/verilog/boundtop_submodules/resulttransmit.v.out,96,477,46,386,0,0,0,68
135,raw_designs/vtr_designs/verilog/boundtop_submodules/single_port_ram.v.out,9,1302,5,524,1,2560,0,6
136,raw_designs/vtr_designs/verilog/boundtop_submodules/sortedstack.v.out,170,1964,32,493,0,0,0,163
137,raw_designs/vtr_designs/verilog/boundtop_submodules/spram.v.out,7,67,7,67,0,0,0,2
138,raw_designs/vtr_designs/verilog/boundtop_submodules/spramblock.v.out,14,258,10,152,1,320,0,6
139,raw_designs/vtr_designs/verilog/boundtop_submodules/sramcontroller.v.out,97,747,27,507,0,0,0,86
140,raw_designs/vtr_designs/verilog/boundtop_submodules/vblockramcontroller.v.out,90,570,31,346,1,320,0,72
141,raw_designs/vtr_designs/verilog/ch_intrinsics.v.out,82,747,38,573,1,40,0,64
142,raw_designs/vtr_designs/verilog/ch_intrinsics_submodules/memory_controller.v.out,22,176,16,145,1,40,0,14
144,raw_designs/vtr_designs/verilog/diffeq1.v.out,36,842,15,387,0,0,0,29
145,raw_designs/vtr_designs/verilog/diffeq2.v.out,17,451,8,194,0,0,0,13
146,raw_designs/vtr_designs/verilog/koios/attention_layer.v.out,5822,231931,2730,65784,6,108544,0,4903
147,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/ExpLUT.v.out,131,168,2,39,0,0,0,130
148,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/FP8LUT2.v.out,258,280,2,24,0,0,0,257
149,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/FPAddSub.v.out,233,1761,150,1360,0,0,0,160
150,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/FPAddSub_AlignModule.v.out,8,71,8,71,0,0,0,5
151,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/FPAddSub_AlignShift1.v.out,11,114,9,112,0,0,0,11
152,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/FPAddSub_AlignShift2.v.out,11,63,5,57,0,0,0,17
153,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/FPAddSub_ExceptionModule.v.out,23,61,13,51,0,0,0,15
154,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/FPAddSub_ExecutionModule.v.out,13,84,10,49,0,0,0,6
155,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/FPAddSub_NormalizeModule.v.out,16,116,4,56,0,0,0,14
156,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/FPAddSub_NormalizeShift1.v.out,26,175,7,140,0,0,0,41
157,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/FPAddSub_NormalizeShift2.v.out,14,62,13,61,0,0,0,6
158,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/FPAddSub_PrealignModule.v.out,30,295,16,95,0,0,0,19
159,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/FPAddSub_RoundModule.v.out,36,130,20,78,0,0,0,22
160,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/FPLUT1.v.out,34,53,2,21,0,0,0,33
161,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/align.v.out,4,49,3,33,0,0,0,2
162,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/align_t.v.out,6,87,5,55,0,0,0,1
163,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/am_shift.v.out,3,37,3,37,0,0,0,1
164,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/am_shift_t.v.out,8,87,4,56,0,0,0,5
165,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/comparator.v.out,63,247,14,74,0,0,0,55
166,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/divideby8.v.out,3,48,3,48,0,0,0,2
167,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/dpram.v.out,17,10263,9,4109,1,32768,0,12
168,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/dpram_small.v.out,17,199,9,85,1,8192,0,12
169,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/dpram_t.v.out,17,5147,9,2063,1,32768,0,12
170,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/exception.v.out,15,124,8,51,0,0,0,10
171,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/expunit.v.out,152,533,19,323,0,0,0,144
172,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/final_out.v.out,7,58,5,49,0,0,0,5
173,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/final_out_t.v.out,10,111,4,78,0,0,0,7
174,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/fixed_point_addsub.v.out,17,206,9,89,0,0,0,10
175,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/float_to_int_fp16.v.out,39,531,26,375,0,0,0,16
176,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/int_to_float_fp16.v.out,53,473,39,340,0,0,0,29
177,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/logunit.v.out,633,3271,235,2293,0,0,0,499
178,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/lzc.v.out,9,57,6,54,0,0,0,10
179,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/mode1_max_tree.v.out,302,1203,100,505,0,0,0,233
180,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/mode2_sub.v.out,83,990,51,522,0,0,0,40
181,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/mode3_exp.v.out,620,2264,88,1424,0,0,0,576
182,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/mode4_adder_tree.v.out,103,1130,59,575,0,0,0,56
183,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/mode5_ln.v.out,640,3308,242,2330,0,0,0,499
186,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/qadd2.v.out,3,48,3,48,0,0,0,1
187,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/signedmul.v.out,21,278,14,181,0,0,0,20
188,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/softmax.v.out,2725,14938,831,9095,0,0,0,2217
189,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/sub.v.out,2,10,2,10,0,0,0,0
190,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/sub2.v.out,3,42,2,10,0,0,0,1
191,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/sub_t.v.out,3,44,2,12,0,0,0,1
192,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/two_comp_t.v.out,4,85,3,57,0,0,0,2
193,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/vecmat_add.v.out,272,5330,272,5330,0,0,0,80
194,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/vecmat_add_32.v.out,136,2642,136,2642,0,0,0,40
195,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/vecmat_mul.v.out,1349,20866,901,14658,0,0,0,1280
196,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/vecmat_mul_32.v.out,677,10434,453,7330,0,0,0,640
197,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/wordwise_bram.v.out,62,2519,10,277,1,1024,0,62
198,raw_designs/vtr_designs/verilog/koios/attention_layer_submodules/wordwise_bram_2.v.out,398,134347,10,2121,1,1024,0,454
199,raw_designs/vtr_designs/verilog/koios/bnn.v.out,11734,153967,11464,153697,0,0,0,7865
200,raw_designs/vtr_designs/verilog/koios/bnn_submodules/dense_latency_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1.v.out,1046,16991,1046,16991,0,0,0,1029
201,raw_designs/vtr_designs/verilog/koios/bnn_submodules/dense_latency_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_2.v.out,1374,21744,1374,21744,0,0,0,1327
202,raw_designs/vtr_designs/verilog/koios/bnn_submodules/dense_latency_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_s.v.out,3061,48616,3061,48616,0,0,0,2974
203,raw_designs/vtr_designs/verilog/koios/bnn_submodules/dense_latency_ap_fixed_ap_fixed_config14_0_0_0_0_0_0.v.out,393,6078,393,6078,0,0,0,348
204,raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_10ns_26_2_0.v.out,13,111,12,86,0,0,0,2
205,raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_10ns_26_2_0_MulnS_4.v.out,6,80,6,80,0,0,0,2
206,raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_11ns_26_2_0.v.out,13,112,12,87,0,0,0,2
207,raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_11ns_26_2_0_MulnS_1.v.out,6,81,6,81,0,0,0,2
208,raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_12ns_26_2_0.v.out,13,113,12,88,0,0,0,2
209,raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_12ns_26_2_0_MulnS_0.v.out,6,82,6,82,0,0,0,2
210,raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_13ns_26_2_0.v.out,13,114,12,89,0,0,0,2
211,raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_13ns_26_2_0_MulnS_2.v.out,6,83,6,83,0,0,0,2
212,raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_8ns_24_2_0.v.out,13,103,12,80,0,0,0,2
213,raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_8ns_24_2_0_MulnS_5.v.out,6,74,6,74,0,0,0,2
214,raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_9ns_25_2_0.v.out,13,107,12,83,0,0,0,2
215,raw_designs/vtr_designs/verilog/koios/bnn_submodules/myproject_mul_16s_9ns_25_2_0_MulnS_3.v.out,6,77,6,77,0,0,0,2
216,raw_designs/vtr_designs/verilog/koios/bnn_submodules/normalize_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1.v.out,1322,17287,1322,17287,0,0,0,450
217,raw_designs/vtr_designs/verilog/koios/bnn_submodules/normalize_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_2.v.out,683,8646,683,8646,0,0,0,226
218,raw_designs/vtr_designs/verilog/koios/bnn_submodules/normalize_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_s.v.out,681,8715,681,8715,0,0,0,226
219,raw_designs/vtr_designs/verilog/koios/bnn_submodules/normalize_ap_fixed_ap_fixed_config16_0_0_0_0_0_0_0_0_0_0.v.out,106,1247,106,1247,0,0,0,36
220,raw_designs/vtr_designs/verilog/koios/bnn_submodules/relu_max_ap_fixed_ap_fixed_1_relu1_config13_s.v.out,353,2593,321,2561,0,0,0,160
221,raw_designs/vtr_designs/verilog/koios/bnn_submodules/relu_max_ap_fixed_ap_fixed_1_relu1_config5_s.v.out,705,5185,641,5121,0,0,0,320
223,raw_designs/vtr_designs/verilog/koios/clstm_like.large.v.out,169938,2522379,137582,2068519,56,102276,0,71912
224,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/C_LSTM_stage_1_18_10_160_512_3_16_1.v.out,63423,1035463,58575,922523,0,0,0,20782
225,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/C_LSTM_stage_2_18_10_48_1.v.out,83348,1036580,57668,771236,0,0,0,44155
226,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/C_LSTM_stage_3_18_10_64_2048_3_16_1.v.out,16148,267749,14900,236345,6,10692,0,5303
227,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/abs_unit_18.v.out,11,96,10,78,0,0,0,4
228,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/addfxp_18_1.v.out,6,91,5,73,0,0,0,2
229,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/c_matrix_vec_mult_core_18_10_16_3_1.v.out,8105,135009,7623,121508,0,0,0,3235
230,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/codeBlock88206_18.v.out,1145,18812,1033,16252,0,0,0,338
231,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/codeBlock89324_18.v.out,587,9291,523,8139,0,0,0,163
234,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/counter_20_1.v.out,7,64,4,17,0,0,0,4
241,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/dft_16_top_18.v.out,1899,30990,1723,27278,0,0,0,501
242,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/dsp_signed_mac_18_13_23_32.v.out,18,244,16,180,0,0,0,9
243,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/dsp_signed_mult_18x18_unit_18_18_1.v.out,22,374,20,300,0,0,0,11
244,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/dsp_signed_mult_18x18_unit_18_36_0.v.out,18,296,16,224,0,0,0,7
245,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/dual_port_ram.v.out,17,2907,9,1167,1,1728,0,12
246,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/elementwise_add_core_18_18_48.v.out,345,6057,297,5193,0,0,0,195
247,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/elementwise_add_core_18_18_9.v.out,72,1143,63,981,0,0,0,39
248,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/elementwise_mult_core_18_1810_9_1.v.out,344,5938,325,5235,0,0,0,147
249,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/elementwise_mult_core_18_18_10_48_1.v.out,1737,30633,1641,27081,0,0,0,746
251,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/fp_rounding_unit_1_32_11.v.out,15,232,14,200,0,0,0,8
252,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/fp_rounding_unit_1_37_10.v.out,15,267,14,230,0,0,0,8
254,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/lstm_gate_18_10_48_1.v.out,15883,194059,10747,141355,0,0,0,8433
255,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/matrix_times_two_vectors_18_10_3_672_16_1.v.out,15745,256953,14534,228719,0,0,0,5194
256,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/multfix_alt_dsp_18.v.out,30,514,28,442,0,0,0,7
257,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/multiple_c_matrix_vec_mult_and_sum_18_10_16_1_3_42.v.out,15620,254822,14409,226588,0,0,0,5194
259,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/output_activation_18_10_48_1.v.out,12354,133890,7362,85602,0,0,0,6628
260,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/pipelined_input_18_3_16.v.out,239,4047,154,2602,0,0,0,170
261,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/ram_288_0_42.v.out,25,4073,17,2333,1,1728,0,12
263,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shiftRegFIFO_2_1.v.out,6,6,6,6,0,0,0,2
264,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shiftRegFIFO_5_1.v.out,9,9,9,9,0,0,0,5
265,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_group_18_16_1.v.out,131,1491,131,1491,0,0,0,16
266,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_group_18_16_3.v.out,163,2067,163,2067,0,0,0,48
267,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_group_18_48_10.v.out,1203,19155,1203,19155,0,0,0,864
268,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_group_18_48_14.v.out,1011,15699,1011,15699,0,0,0,672
270,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_group_18_48_3.v.out,483,6195,483,6195,0,0,0,144
271,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_group_18_48_6.v.out,627,8787,627,8787,0,0,0,288
272,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_group_18_910.v.out,156,2298,156,2298,0,0,0,90
273,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_12.v.out,7,7,7,7,0,0,0,2
274,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_18_1.v.out,6,57,6,57,0,0,0,1
275,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_18_10.v.out,15,219,15,219,0,0,0,10
276,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_18_14.v.out,19,291,19,291,0,0,0,14
277,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_18_18.v.out,23,363,23,363,0,0,0,18
278,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_18_3.v.out,8,93,8,93,0,0,0,3
279,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_18_6.v.out,11,147,11,147,0,0,0,6
281,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/shift_register_unit_1_3.v.out,8,8,8,8,0,0,0,3
282,raw_designs/vtr_designs/verilog/koios/clstm_like.large_submodules/sigmoid_core_18_18_10_32_1.v.out,243,2571,140,1583,0,0,0,134
